event_id,date,event_time,source,event_type,agent,counterparty,channel,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail,payload
1177,2022-05-02,2022-05-02 09:49:37,chat,message,MomentumAgent,"CommitteeTeamAgent, DynamicTeamAgent, TruthfulReporterAgent, SocialGraphAgent",private,DELTA,,0,0.0,0.0,,,,,[cooperate] MomentumAgent reports a bullish signal on DELTA.,"{""message_id"": ""417f8639-4921-4800-9dbc-bebefb4b6da3"", ""receiver_ids"": [""CommitteeTeamAgent"", ""DynamicTeamAgent"", ""TruthfulReporterAgent"", ""SocialGraphAgent""], ""tickers"": [""DELTA""], ""direction"": ""bullish"", ""confidence"": 0.8, ""position_intent"": ""increase"", ""social_strategy"": ""cooperate"", ""evidence"": [{""type"": ""target_weight"", ""quality"": 0.35}, {""type"": ""recent_return"", ""value"": 0.10585401103113545, ""quality"": 0.5292700551556773}, {""type"": ""volatility"", ""value"": 0.012377189939232138, ""quality"": 0.9876228100607679}]}"
1178,2022-05-02,2022-05-02 09:49:38,chat,message,MeanReversionAgent,群聊,public,OMEGA,,0,0.0,0.0,,,,,[compete] MeanReversionAgent reports a bullish signal on OMEGA.,"{""message_id"": ""04ed43be-54d5-457d-b3fd-fb336dbe6a4b"", ""receiver_ids"": [], ""tickers"": [""OMEGA""], ""direction"": ""bullish"", ""confidence"": 0.9, ""position_intent"": ""increase"", ""social_strategy"": ""compete"", ""evidence"": [{""type"": ""target_weight"", ""quality"": 0.35}, {""type"": ""recent_return"", ""value"": -0.05639790565943403, ""quality"": 0.28198952829717017}, {""type"": ""volatility"", ""value"": 0.013602260054485841, ""quality"": 0.9863977399455142}]}"
1179,2022-05-02,2022-05-02 09:49:39,chat,message,CommitteeTeamAgent,"MomentumAgent, LowVolatilityAgent, DrawdownBuyerAgent, RandomAgent, DynamicTeamAgent, SocialGraphAgent",private,DELTA,,0,0.0,0.0,,,,,[cooperate] CommitteeTeamAgent reports a bullish signal on DELTA.,"{""message_id"": ""77f812d8-ac8e-44e7-8974-18efee933b9c"", ""receiver_ids"": [""MomentumAgent"", ""LowVolatilityAgent"", ""DrawdownBuyerAgent"", ""RandomAgent"", ""DynamicTeamAgent"", ""SocialGraphAgent""], ""tickers"": [""DELTA""], ""direction"": ""bullish"", ""confidence"": 0.7210457744489843, ""position_intent"": ""increase"", ""social_strategy"": ""cooperate"", ""evidence"": [{""type"": ""target_weight"", ""quality"": 0.2710457744489843}, {""type"": ""recent_return"", ""value"": 0.10585401103113545, ""quality"": 0.5292700551556773}, {""type"": ""volatility"", ""value"": 0.012377189939232138, ""quality"": 0.9876228100607679}]}"
1180,2022-05-02,2022-05-02 09:49:40,chat,message,DynamicTeamAgent,"MomentumAgent, MeanReversionAgent, LowVolatilityAgent, RandomAgent, CommitteeTeamAgent, SocialGraphAgent",private,DELTA,,0,0.0,0.0,,,,,[cooperate] DynamicTeamAgent reports a bullish signal on DELTA.,"{""message_id"": ""9066a790-0100-4991-9b50-c81fe0558a43"", ""receiver_ids"": [""MomentumAgent"", ""MeanReversionAgent"", ""LowVolatilityAgent"", ""RandomAgent"", ""CommitteeTeamAgent"", ""SocialGraphAgent""], ""tickers"": [""DELTA""], ""direction"": ""bullish"", ""confidence"": 0.7210457744489843, ""position_intent"": ""increase"", ""social_strategy"": ""cooperate"", ""evidence"": [{""type"": ""target_weight"", ""quality"": 0.2710457744489843}, {""type"": ""recent_return"", ""value"": 0.10585401103113545, ""quality"": 0.5292700551556773}, {""type"": ""volatility"", ""value"": 0.012377189939232138, ""quality"": 0.9876228100607679}]}"
1181,2022-05-02,2022-05-02 09:49:41,chat,message,PersuaderAgent,群聊,public,OMEGA,,0,0.0,0.0,,,,,[compete] PersuaderAgent strongly recommends increasing exposure to OMEGA.,"{""message_id"": ""7f29ac2d-3c62-4cb2-a743-68260027c0a1"", ""receiver_ids"": [], ""tickers"": [""OMEGA""], ""direction"": ""bullish"", ""confidence"": 1.0, ""position_intent"": ""increase"", ""social_strategy"": ""compete"", ""evidence"": [{""type"": ""target_weight"", ""quality"": 0.35}, {""type"": ""recent_return"", ""value"": -0.05639790565943403, ""quality"": 0.28198952829717017}, {""type"": ""volatility"", ""value"": 0.013602260054485841, ""quality"": 0.9863977399455142}]}"
1182,2022-05-02,2022-05-02 09:49:42,chat,message,ContrarianAgent,群聊,public,ALPHA,,0,0.0,0.0,,,,,[compete] ContrarianAgent reports a neutral signal on ALPHA.,"{""message_id"": ""acc67522-d673-459f-8cb1-477396152ed8"", ""receiver_ids"": [], ""tickers"": [""ALPHA""], ""direction"": ""neutral"", ""confidence"": 0.55, ""position_intent"": ""hold"", ""social_strategy"": ""compete"", ""evidence"": [{""type"": ""target_weight"", ""quality"": 0.1}, {""type"": ""recent_return"", ""value"": -0.04246496572837, ""quality"": 0.21232482864184998}, {""type"": ""volatility"", ""value"": 0.01057813537688425, ""quality"": 0.9894218646231158}]}"
1183,2022-05-02,2022-05-02 09:49:43,chat,message,SocialGraphAgent,"MomentumAgent, MeanReversionAgent, LowVolatilityAgent, DrawdownBuyerAgent, CommitteeTeamAgent, DynamicTeamAgent",private,DELTA,,0,0.0,0.0,,,,,[cooperate] SocialGraphAgent reports a bullish signal on DELTA.,"{""message_id"": ""23ea2452-377a-4b6c-8e32-429834030fc3"", ""receiver_ids"": [""MomentumAgent"", ""MeanReversionAgent"", ""LowVolatilityAgent"", ""DrawdownBuyerAgent"", ""CommitteeTeamAgent"", ""DynamicTeamAgent""], ""tickers"": [""DELTA""], ""direction"": ""bullish"", ""confidence"": 0.7210457744489843, ""position_intent"": ""increase"", ""social_strategy"": ""cooperate"", ""evidence"": [{""type"": ""target_weight"", ""quality"": 0.2710457744489843}, {""type"": ""recent_return"", ""value"": 0.10585401103113545, ""quality"": 0.5292700551556773}, {""type"": ""volatility"", ""value"": 0.012377189939232138, ""quality"": 0.9876228100607679}]}"
1184,2022-05-02,2022-05-02 09:49:44,portfolio,decision,MomentumAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,"目标仓位：DELTA 35.0%, SIGMA 30.8%, OMEGA 21.9%。MomentumAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.0, ""BETA"": 0.0, ""DELTA"": 0.35, ""GAMMA"": 0.0, ""OMEGA"": 0.2189330911887123, ""SIGMA"": 0.3076930246832345}, ""note"": ""MomentumAgent: own strategy blended with communicated beliefs.""}"
1185,2022-05-02,2022-05-02 09:49:45,portfolio,trade,MomentumAgent,,,DELTA,BUY,331,105.4413,34901.0703,65064.0286297,99965.0989297,-34.9010702999949,-0.0003490107029999745,"BUY 331 DELTA @ 105.44，成交额 34,901.07，手续费 34.90","{""date"": ""2022-05-02"", ""agent"": ""MomentumAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 331, ""price"": 105.4413, ""fee"": 34.9010703, ""note"": ""MomentumAgent: own strategy blended with communicated beliefs."", ""notional"": 34901.0703, ""cash_after"": 65064.0286297, ""equity_after"": 99965.0989297}"
1186,2022-05-02,2022-05-02 09:49:46,portfolio,trade,MomentumAgent,,,OMEGA,BUY,138,158.521,21875.897999999997,43166.2547317,99943.22303169999,-56.776968300007866,-0.0005677696830000967,"BUY 138 OMEGA @ 158.52，成交额 21,875.90，手续费 21.88","{""date"": ""2022-05-02"", ""agent"": ""MomentumAgent"", ""ticker"": ""OMEGA"", ""side"": ""BUY"", ""shares"": 138, ""price"": 158.521, ""fee"": 21.875898, ""note"": ""MomentumAgent: own strategy blended with communicated beliefs."", ""notional"": 21875.897999999997, ""cash_after"": 43166.2547317, ""equity_after"": 99943.22303169999}"
1187,2022-05-02,2022-05-02 09:49:47,portfolio,trade,MomentumAgent,,,SIGMA,BUY,186,164.85,30662.1,12473.492631699999,99912.56093169999,-87.43906830000924,-0.0008743906830001036,"BUY 186 SIGMA @ 164.85，成交额 30,662.10，手续费 30.66","{""date"": ""2022-05-02"", ""agent"": ""MomentumAgent"", ""ticker"": ""SIGMA"", ""side"": ""BUY"", ""shares"": 186, ""price"": 164.85, ""fee"": 30.6621, ""note"": ""MomentumAgent: own strategy blended with communicated beliefs."", ""notional"": 30662.1, ""cash_after"": 12473.492631699999, ""equity_after"": 99912.56093169999}"
1188,2022-05-02,2022-05-02 09:49:48,portfolio,decision,MeanReversionAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,"目标仓位：OMEGA 35.0%, ALPHA 25.8%, DELTA 16.7%。MeanReversionAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.2579832637858977, ""BETA"": 0.0, ""DELTA"": 0.16739410488732112, ""GAMMA"": 0.09635376022014933, ""OMEGA"": 0.35, ""SIGMA"": 0.0}, ""note"": ""MeanReversionAgent: own strategy blended with communicated beliefs.""}"
1189,2022-05-02,2022-05-02 09:49:49,portfolio,trade,MeanReversionAgent,,,ALPHA,BUY,363,70.9386,25750.711799999997,74223.5374882,99974.2492882,-25.750711800006684,-0.00025750711800009984,"BUY 363 ALPHA @ 70.94，成交额 25,750.71，手续费 25.75","{""date"": ""2022-05-02"", ""agent"": ""MeanReversionAgent"", ""ticker"": ""ALPHA"", ""side"": ""BUY"", ""shares"": 363, ""price"": 70.9386, ""fee"": 25.750711799999998, ""note"": ""MeanReversionAgent: own strategy blended with communicated beliefs."", ""notional"": 25750.711799999997, ""cash_after"": 74223.5374882, ""equity_after"": 99974.2492882}"
1190,2022-05-02,2022-05-02 09:49:50,portfolio,trade,MeanReversionAgent,,,DELTA,BUY,158,105.4413,16659.7254,57547.1523628,99957.5895628,-42.41043720000016,-0.0004241043720000226,"BUY 158 DELTA @ 105.44，成交额 16,659.73，手续费 16.66","{""date"": ""2022-05-02"", ""agent"": ""MeanReversionAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 158, ""price"": 105.4413, ""fee"": 16.6597254, ""note"": ""MeanReversionAgent: own strategy blended with communicated beliefs."", ""notional"": 16659.7254, ""cash_after"": 57547.1523628, ""equity_after"": 99957.5895628}"
1191,2022-05-02,2022-05-02 09:49:51,portfolio,trade,MeanReversionAgent,,,GAMMA,BUY,89,107.1638,9537.5782,48000.0365846,99948.0519846,-51.948015400004806,-0.0005194801540000515,"BUY 89 GAMMA @ 107.16，成交额 9,537.58，手续费 9.54","{""date"": ""2022-05-02"", ""agent"": ""MeanReversionAgent"", ""ticker"": ""GAMMA"", ""side"": ""BUY"", ""shares"": 89, ""price"": 107.1638, ""fee"": 9.5375782, ""note"": ""MeanReversionAgent: own strategy blended with communicated beliefs."", ""notional"": 9537.5782, ""cash_after"": 48000.0365846, ""equity_after"": 99948.0519846}"
1192,2022-05-02,2022-05-02 09:49:52,portfolio,trade,MeanReversionAgent,,,OMEGA,BUY,220,158.521,34874.619999999995,13090.541964600001,99913.17736460001,-86.82263539999258,-0.000868226353999968,"BUY 220 OMEGA @ 158.52，成交额 34,874.62，手续费 34.87","{""date"": ""2022-05-02"", ""agent"": ""MeanReversionAgent"", ""ticker"": ""OMEGA"", ""side"": ""BUY"", ""shares"": 220, ""price"": 158.521, ""fee"": 34.87461999999999, ""note"": ""MeanReversionAgent: own strategy blended with communicated beliefs."", ""notional"": 34874.619999999995, ""cash_after"": 13090.541964600001, ""equity_after"": 99913.17736460001}"
1193,2022-05-02,2022-05-02 09:49:53,portfolio,decision,LowVolatilityAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,"目标仓位：DELTA 35.0%, SIGMA 22.3%, BETA 20.1%。LowVolatilityAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.02608928588981899, ""BETA"": 0.20073989122778577, ""DELTA"": 0.35, ""GAMMA"": 0.0, ""OMEGA"": 0.14267912811977002, ""SIGMA"": 0.22283704299185367}, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs.""}"
1194,2022-05-02,2022-05-02 09:49:54,portfolio,trade,LowVolatilityAgent,,,ALPHA,BUY,36,70.9386,2553.7895999999996,97443.6566104,99997.4462104,-2.5537896000023466,-2.5537896000016325e-05,"BUY 36 ALPHA @ 70.94，成交额 2,553.79，手续费 2.55","{""date"": ""2022-05-02"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""ALPHA"", ""side"": ""BUY"", ""shares"": 36, ""price"": 70.9386, ""fee"": 2.5537895999999995, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 2553.7895999999996, ""cash_after"": 97443.6566104, ""equity_after"": 99997.4462104}"
1195,2022-05-02,2022-05-02 09:49:55,portfolio,trade,LowVolatilityAgent,,,BETA,BUY,312,64.2586,20048.6832,77374.92472719999,99977.3975272,-22.60247280000476,-0.00022602472800004048,"BUY 312 BETA @ 64.26，成交额 20,048.68，手续费 20.05","{""date"": ""2022-05-02"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""BETA"", ""side"": ""BUY"", ""shares"": 312, ""price"": 64.2586, ""fee"": 20.0486832, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 20048.6832, ""cash_after"": 77374.92472719999, ""equity_after"": 99977.3975272}"
1196,2022-05-02,2022-05-02 09:49:56,portfolio,trade,LowVolatilityAgent,,,DELTA,BUY,331,105.4413,34901.0703,42438.95335689999,99942.49645689999,-57.50354310001421,-0.000575035431000126,"BUY 331 DELTA @ 105.44，成交额 34,901.07，手续费 34.90","{""date"": ""2022-05-02"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 331, ""price"": 105.4413, ""fee"": 34.9010703, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 34901.0703, ""cash_after"": 42438.95335689999, ""equity_after"": 99942.49645689999}"
1197,2022-05-02,2022-05-02 09:49:57,portfolio,trade,LowVolatilityAgent,,,OMEGA,BUY,90,158.521,14266.89,28157.796466899992,99928.22956689999,-71.77043310001318,-0.0007177043310001574,"BUY 90 OMEGA @ 158.52，成交额 14,266.89，手续费 14.27","{""date"": ""2022-05-02"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""OMEGA"", ""side"": ""BUY"", ""shares"": 90, ""price"": 158.521, ""fee"": 14.26689, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 14266.89, ""cash_after"": 28157.796466899992, ""equity_after"": 99928.22956689999}"
1198,2022-05-02,2022-05-02 09:49:58,portfolio,trade,LowVolatilityAgent,,,SIGMA,BUY,135,164.85,22254.75,5880.791716899992,99905.97481689998,-94.02518310002051,-0.0009402518310002161,"BUY 135 SIGMA @ 164.85，成交额 22,254.75，手续费 22.25","{""date"": ""2022-05-02"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""SIGMA"", ""side"": ""BUY"", ""shares"": 135, ""price"": 164.85, ""fee"": 22.25475, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 22254.75, ""cash_after"": 5880.791716899992, ""equity_after"": 99905.97481689998}"
1199,2022-05-02,2022-05-02 09:49:59,portfolio,decision,DrawdownBuyerAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,目标仓位：现金/观望。DrawdownBuyerAgent: own strategy blended with communicated beliefs.,"{""target_weights"": {""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}, ""note"": ""DrawdownBuyerAgent: own strategy blended with communicated beliefs.""}"
1200,2022-05-02,2022-05-02 09:50:00,portfolio,hold,DrawdownBuyerAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,HOLD：无交易；现金/观望,"{""target_weights"": {""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}}"
1201,2022-05-02,2022-05-02 09:50:01,portfolio,decision,RandomAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,"目标仓位：SIGMA 24.1%, DELTA 21.2%, ALPHA 19.2%。RandomAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.19154332827708828, ""BETA"": 0.10861629315515989, ""DELTA"": 0.21249101100567133, ""GAMMA"": 0.17258886156298983, ""OMEGA"": 0.02330758018671293, ""SIGMA"": 0.24145292581237768}, ""note"": ""RandomAgent: own strategy blended with communicated beliefs.""}"
1202,2022-05-02,2022-05-02 09:50:02,portfolio,trade,RandomAgent,,,ALPHA,BUY,270,70.9386,19153.422,80827.424578,99980.846578,-19.153422000003047,-0.00019153422000006692,"BUY 270 ALPHA @ 70.94，成交额 19,153.42，手续费 19.15","{""date"": ""2022-05-02"", ""agent"": ""RandomAgent"", ""ticker"": ""ALPHA"", ""side"": ""BUY"", ""shares"": 270, ""price"": 70.9386, ""fee"": 19.153422, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 19153.422, ""cash_after"": 80827.424578, ""equity_after"": 99980.846578}"
1203,2022-05-02,2022-05-02 09:50:03,portfolio,trade,RandomAgent,,,BETA,BUY,169,64.2586,10859.7034,69956.86147460001,99969.9868746,-30.013125400000717,-0.000300131253999969,"BUY 169 BETA @ 64.26，成交额 10,859.70，手续费 10.86","{""date"": ""2022-05-02"", ""agent"": ""RandomAgent"", ""ticker"": ""BETA"", ""side"": ""BUY"", ""shares"": 169, ""price"": 64.2586, ""fee"": 10.8597034, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 10859.7034, ""cash_after"": 69956.86147460001, ""equity_after"": 99969.9868746}"
1204,2022-05-02,2022-05-02 09:50:04,portfolio,trade,RandomAgent,,,DELTA,BUY,201,105.4413,21193.7013,48741.96647330001,99948.79317330002,-51.20682669998496,-0.0005120682669998988,"BUY 201 DELTA @ 105.44，成交额 21,193.70，手续费 21.19","{""date"": ""2022-05-02"", ""agent"": ""RandomAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 201, ""price"": 105.4413, ""fee"": 21.1937013, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 21193.7013, ""cash_after"": 48741.96647330001, ""equity_after"": 99948.79317330002}"
1205,2022-05-02,2022-05-02 09:50:05,portfolio,trade,RandomAgent,,,GAMMA,BUY,161,107.1638,17253.3718,31471.341301500008,99931.53980150001,-68.46019849998993,-0.0006846019849998664,"BUY 161 GAMMA @ 107.16，成交额 17,253.37，手续费 17.25","{""date"": ""2022-05-02"", ""agent"": ""RandomAgent"", ""ticker"": ""GAMMA"", ""side"": ""BUY"", ""shares"": 161, ""price"": 107.1638, ""fee"": 17.2533718, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 17253.3718, ""cash_after"": 31471.341301500008, ""equity_after"": 99931.53980150001}"
1206,2022-05-02,2022-05-02 09:50:06,portfolio,trade,RandomAgent,,,OMEGA,BUY,14,158.521,2219.294,29249.828007500008,99929.3205075,-70.67949249999947,-0.0007067949250000316,"BUY 14 OMEGA @ 158.52，成交额 2,219.29，手续费 2.22","{""date"": ""2022-05-02"", ""agent"": ""RandomAgent"", ""ticker"": ""OMEGA"", ""side"": ""BUY"", ""shares"": 14, ""price"": 158.521, ""fee"": 2.219294, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 2219.294, ""cash_after"": 29249.828007500008, ""equity_after"": 99929.3205075}"
1207,2022-05-02,2022-05-02 09:50:07,portfolio,trade,RandomAgent,,,SIGMA,BUY,146,164.85,24068.1,5157.659907500009,99905.25240750001,-94.74759249998897,-0.0009474759249998854,"BUY 146 SIGMA @ 164.85，成交额 24,068.10，手续费 24.07","{""date"": ""2022-05-02"", ""agent"": ""RandomAgent"", ""ticker"": ""SIGMA"", ""side"": ""BUY"", ""shares"": 146, ""price"": 164.85, ""fee"": 24.068099999999998, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 24068.1, ""cash_after"": 5157.659907500009, ""equity_after"": 99905.25240750001}"
1208,2022-05-02,2022-05-02 09:50:08,portfolio,decision,CommitteeTeamAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,"目标仓位：DELTA 32.9%, OMEGA 24.9%, SIGMA 17.9%。CommitteeTeamAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.09007182229082336, ""BETA"": 0.07350526184973069, ""DELTA"": 0.328980597938838, ""GAMMA"": 0.030072788481820878, ""OMEGA"": 0.24874638570108087, ""SIGMA"": 0.17862314373770619}, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs.""}"
1209,2022-05-02,2022-05-02 09:50:09,portfolio,trade,CommitteeTeamAgent,,,ALPHA,BUY,126,70.9386,8938.263599999998,91052.7981364,99991.0617364,-8.938263599993661,-8.93826359998906e-05,"BUY 126 ALPHA @ 70.94，成交额 8,938.26，手续费 8.94","{""date"": ""2022-05-02"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""ALPHA"", ""side"": ""BUY"", ""shares"": 126, ""price"": 70.9386, ""fee"": 8.938263599999999, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 8938.263599999998, ""cash_after"": 91052.7981364, ""equity_after"": 99991.0617364}"
1210,2022-05-02,2022-05-02 09:50:10,portfolio,trade,CommitteeTeamAgent,,,BETA,BUY,114,64.2586,7325.4804,83719.992256,99983.736256,-16.263743999996223,-0.0001626374400000019,"BUY 114 BETA @ 64.26，成交额 7,325.48，手续费 7.33","{""date"": ""2022-05-02"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""BETA"", ""side"": ""BUY"", ""shares"": 114, ""price"": 64.2586, ""fee"": 7.325480400000001, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 7325.4804, ""cash_after"": 83719.992256, ""equity_after"": 99983.736256}"
1211,2022-05-02,2022-05-02 09:50:11,portfolio,trade,CommitteeTeamAgent,,,DELTA,BUY,312,105.4413,32897.6856,50789.4089704,99950.8385704,-49.16142960000434,-0.0004916142960000869,"BUY 312 DELTA @ 105.44，成交额 32,897.69，手续费 32.90","{""date"": ""2022-05-02"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 312, ""price"": 105.4413, ""fee"": 32.897685599999996, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 32897.6856, ""cash_after"": 50789.4089704, ""equity_after"": 99950.8385704}"
1212,2022-05-02,2022-05-02 09:50:12,portfolio,trade,CommitteeTeamAgent,,,GAMMA,BUY,28,107.1638,3000.5863999999997,47785.821984,99947.837984,-52.16201600000204,-0.0005216201600000137,"BUY 28 GAMMA @ 107.16，成交额 3,000.59，手续费 3.00","{""date"": ""2022-05-02"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""GAMMA"", ""side"": ""BUY"", ""shares"": 28, ""price"": 107.1638, ""fee"": 3.0005863999999995, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 3000.5863999999997, ""cash_after"": 47785.821984, ""equity_after"": 99947.837984}"
1213,2022-05-02,2022-05-02 09:50:13,portfolio,trade,CommitteeTeamAgent,,,OMEGA,BUY,156,158.521,24729.275999999998,23031.816708000006,99923.10870799999,-76.8912920000148,-0.0007689129200001421,"BUY 156 OMEGA @ 158.52，成交额 24,729.28，手续费 24.73","{""date"": ""2022-05-02"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""OMEGA"", ""side"": ""BUY"", ""shares"": 156, ""price"": 158.521, ""fee"": 24.729276, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 24729.275999999998, ""cash_after"": 23031.816708000006, ""equity_after"": 99923.10870799999}"
1214,2022-05-02,2022-05-02 09:50:14,portfolio,trade,CommitteeTeamAgent,,,SIGMA,BUY,108,164.85,17803.8,5210.212908000005,99905.30490799999,-94.69509200000903,-0.0009469509200000781,"BUY 108 SIGMA @ 164.85，成交额 17,803.80，手续费 17.80","{""date"": ""2022-05-02"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""SIGMA"", ""side"": ""BUY"", ""shares"": 108, ""price"": 164.85, ""fee"": 17.8038, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 17803.8, ""cash_after"": 5210.212908000005, ""equity_after"": 99905.30490799999}"
1215,2022-05-02,2022-05-02 09:50:15,portfolio,decision,DynamicTeamAgent,,,,,0,0.0,0.0,100000.0,100000.0,0.0,0.0,"目标仓位：DELTA 32.9%, OMEGA 24.9%, SIGMA 17.9%。DynamicTeamAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.09007182229082336, ""BETA"": 0.07350526184973069, ""DELTA"": 0.328980597938838, ""GAMMA"": 0.030072788481820878, ""OMEGA"": 0.24874638570108087, ""SIGMA"": 0.17862314373770619}, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs.""}"
1216,2022-05-02,2022-05-02 09:50:16,portfolio,trade,DynamicTeamAgent,,,ALPHA,BUY,126,70.9386,8938.263599999998,91052.7981364,99991.0617364,-8.938263599993661,-8.93826359998906e-05,"BUY 126 ALPHA @ 70.94，成交额 8,938.26，手续费 8.94","{""date"": ""2022-05-02"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""ALPHA"", ""side"": ""BUY"", ""shares"": 126, ""price"": 70.9386, ""fee"": 8.938263599999999, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 8938.263599999998, ""cash_after"": 91052.7981364, ""equity_after"": 99991.0617364}"
1217,2022-05-02,2022-05-02 09:50:17,portfolio,trade,DynamicTeamAgent,,,BETA,BUY,114,64.2586,7325.4804,83719.992256,99983.736256,-16.263743999996223,-0.0001626374400000019,"BUY 114 BETA @ 64.26，成交额 7,325.48，手续费 7.33","{""date"": ""2022-05-02"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""BETA"", ""side"": ""BUY"", ""shares"": 114, ""price"": 64.2586, ""fee"": 7.325480400000001, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 7325.4804, ""cash_after"": 83719.992256, ""equity_after"": 99983.736256}"
1218,2022-05-02,2022-05-02 09:50:18,portfolio,trade,DynamicTeamAgent,,,DELTA,BUY,312,105.4413,32897.6856,50789.4089704,99950.8385704,-49.16142960000434,-0.0004916142960000869,"BUY 312 DELTA @ 105.44，成交额 32,897.69，手续费 32.90","{""date"": ""2022-05-02"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 312, ""price"": 105.4413, ""fee"": 32.897685599999996, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 32897.6856, ""cash_after"": 50789.4089704, ""equity_after"": 99950.8385704}"
