date,agent,ticker,side,shares,price,fee,note,notional,cash_after,equity_after
2023-07-26,SocialGraphAgent,601318,BUY,219,49.46,10.83174,社交图谱型：按有向图影响力混合团队与通信信念。,10831.74,9422.39998000001,76270.39998000002
2023-07-26,SocialGraphAgent,601899,BUY,309,13.07,4.03863,社交图谱型：按有向图影响力混合团队与通信信念。,4038.63,5379.731350000009,76266.36135000002
2023-08-02,MomentumAgent,000002,BUY,292,15.06,4.39752,MomentumAgent: own strategy blended with communicated beliefs.,4397.52,4522.646830000011,85296.52683000002
2023-08-02,MomentumAgent,000333,SELL,85,58.3,4.9555,MomentumAgent: own strategy blended with communicated beliefs.,4955.5,9473.19133000001,85291.57133000002
2023-08-02,MomentumAgent,000858,BUY,4,177.98,0.71192,MomentumAgent: own strategy blended with communicated beliefs.,711.92,8760.55941000001,85290.85941
2023-08-02,MomentumAgent,002415,BUY,94,35.66,3.3520399999999997,MomentumAgent: own strategy blended with communicated beliefs.,3352.0399999999995,5405.167370000011,85287.50737
2023-08-02,MomentumAgent,002594,SELL,8,268.0,2.144,MomentumAgent: own strategy blended with communicated beliefs.,2144.0,7547.023370000011,85285.36337
2023-08-02,MomentumAgent,300750,BUY,9,236.5,2.1285,MomentumAgent: own strategy blended with communicated beliefs.,2128.5,5416.394870000011,85283.23487000001
2023-08-02,MomentumAgent,600036,BUY,30,34.03,1.0209000000000001,MomentumAgent: own strategy blended with communicated beliefs.,1020.9000000000001,4394.473970000011,85282.21397
2023-08-02,MomentumAgent,601318,SELL,54,51.41,2.77614,MomentumAgent: own strategy blended with communicated beliefs.,2776.14,7167.837830000011,85279.43783000001
2023-08-02,MomentumAgent,601899,SELL,546,12.86,7.02156,MomentumAgent: own strategy blended with communicated beliefs.,7021.5599999999995,14182.376270000012,85272.41627
2023-08-02,MeanReversionAgent,000002,SELL,174,15.06,2.6204400000000003,MeanReversionAgent: own strategy blended with communicated beliefs.,2620.44,12076.180090000042,79862.24009000004
2023-08-02,MeanReversionAgent,002594,SELL,39,268.0,10.452,MeanReversionAgent: own strategy blended with communicated beliefs.,10452.0,22517.72809000004,79851.78809000005
2023-08-02,MeanReversionAgent,300750,SELL,31,236.5,7.3315,MeanReversionAgent: own strategy blended with communicated beliefs.,7331.5,29841.89659000004,79844.45659000005
2023-08-02,MeanReversionAgent,600036,SELL,493,34.03,16.776790000000002,MeanReversionAgent: own strategy blended with communicated beliefs.,16776.79,46601.90980000004,79827.67980000004
2023-08-02,MeanReversionAgent,600519,BUY,5,1880.0,9.4,MeanReversionAgent: own strategy blended with communicated beliefs.,9400.0,37192.509800000036,79818.27980000005
2023-08-02,MeanReversionAgent,601318,BUY,30,51.41,1.5423,MeanReversionAgent: own strategy blended with communicated beliefs.,1542.3,35648.66750000004,79816.73750000003
2023-08-02,LowVolatilityAgent,000002,SELL,139,15.06,2.09334,LowVolatilityAgent: own strategy blended with communicated beliefs.,2093.34,6447.549499999995,73739.22949999999
2023-08-02,LowVolatilityAgent,002594,SELL,5,268.0,1.34,LowVolatilityAgent: own strategy blended with communicated beliefs.,1340.0,7786.2094999999945,73737.88949999999
2023-08-02,LowVolatilityAgent,300750,BUY,3,236.5,0.7095,LowVolatilityAgent: own strategy blended with communicated beliefs.,709.5,7075.9999999999945,73737.18
2023-08-02,LowVolatilityAgent,601318,SELL,145,51.41,7.45445,LowVolatilityAgent: own strategy blended with communicated beliefs.,7454.45,14522.995549999994,73729.72554999999
2023-08-02,LowVolatilityAgent,601899,SELL,271,12.86,3.48506,LowVolatilityAgent: own strategy blended with communicated beliefs.,3485.06,18004.570489999995,73726.24048999998
2023-08-02,DrawdownBuyerAgent,000002,SELL,163,15.06,2.4547800000000004,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,2454.78,5975.67599999997,80944.05599999998
2023-08-02,DrawdownBuyerAgent,000333,BUY,52,58.3,3.0316,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,3031.6,2941.0443999999707,80941.02439999998
2023-08-02,DrawdownBuyerAgent,000858,BUY,13,177.98,2.3137399999999997,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,2313.74,624.9906599999708,80938.71065999997
2023-08-02,DrawdownBuyerAgent,002415,SELL,15,35.66,0.5349,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,534.9,1159.3557599999708,80938.17575999998
2023-08-02,DrawdownBuyerAgent,300750,SELL,36,236.5,8.514,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,8514.0,9664.841759999972,80929.66175999997
2023-08-02,DrawdownBuyerAgent,600036,BUY,116,34.03,3.94748,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,3947.48,5713.414279999972,80925.71427999997
2023-08-02,DrawdownBuyerAgent,600519,BUY,2,1880.0,3.7600000000000002,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,3760.0,1949.6542799999715,80921.95427999998
2023-08-02,DrawdownBuyerAgent,601318,SELL,21,51.41,1.07961,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1079.61,3028.1846699999714,80920.87466999998
2023-08-02,DrawdownBuyerAgent,601899,SELL,94,12.86,1.20884,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1208.84,4235.815829999971,80919.66582999997
2023-08-02,RandomAgent,000002,SELL,168,15.06,2.53008,RandomAgent: own strategy blended with communicated beliefs.,2530.08,6877.979769999997,77505.68977
2023-08-02,RandomAgent,000333,SELL,41,58.3,2.3903,RandomAgent: own strategy blended with communicated beliefs.,2390.2999999999997,9265.889469999998,77503.29947
2023-08-02,RandomAgent,000858,BUY,2,177.98,0.35596,RandomAgent: own strategy blended with communicated beliefs.,355.96,8909.573509999998,77502.94351
2023-08-02,RandomAgent,002415,BUY,231,35.66,8.237459999999999,RandomAgent: own strategy blended with communicated beliefs.,8237.46,663.8760499999989,77494.70605000001
2023-08-02,RandomAgent,002594,SELL,12,268.0,3.216,RandomAgent: own strategy blended with communicated beliefs.,3216.0,3876.660049999999,77491.49005000001
2023-08-02,RandomAgent,300750,SELL,8,236.5,1.8920000000000001,RandomAgent: own strategy blended with communicated beliefs.,1892.0,5766.768049999999,77489.59805
2023-08-02,RandomAgent,600036,BUY,121,34.03,4.11763,RandomAgent: own strategy blended with communicated beliefs.,4117.63,1645.020419999999,77485.48042
2023-08-02,RandomAgent,601318,SELL,51,51.41,2.6219099999999997,RandomAgent: own strategy blended with communicated beliefs.,2621.91,4264.308509999999,77482.85851
2023-08-02,RandomAgent,601899,SELL,335,12.86,4.3081,RandomAgent: own strategy blended with communicated beliefs.,4308.099999999999,8568.100409999997,77478.55041
2023-08-02,CommitteeTeamAgent,000002,SELL,49,15.06,0.73794,CommitteeTeamAgent: own strategy blended with communicated beliefs.,737.94,4873.137360000045,79149.63736000005
2023-08-02,CommitteeTeamAgent,000333,BUY,68,58.3,3.9644,CommitteeTeamAgent: own strategy blended with communicated beliefs.,3964.3999999999996,904.7729600000457,79145.67296000004
2023-08-02,CommitteeTeamAgent,000858,BUY,4,177.98,0.71192,CommitteeTeamAgent: own strategy blended with communicated beliefs.,711.92,192.1410400000458,79144.96104000005
2023-08-02,CommitteeTeamAgent,002415,SELL,17,35.66,0.60622,CommitteeTeamAgent: own strategy blended with communicated beliefs.,606.2199999999999,797.7548200000457,79144.35482000005
2023-08-02,CommitteeTeamAgent,002594,SELL,12,268.0,3.216,CommitteeTeamAgent: own strategy blended with communicated beliefs.,3216.0,4010.5388200000457,79141.13882000005
2023-08-02,CommitteeTeamAgent,300750,SELL,19,236.5,4.4935,CommitteeTeamAgent: own strategy blended with communicated beliefs.,4493.5,8499.545320000045,79136.64532000005
2023-08-02,CommitteeTeamAgent,600036,SELL,30,34.03,1.0209000000000001,CommitteeTeamAgent: own strategy blended with communicated beliefs.,1020.9000000000001,9519.424420000045,79135.62442000004
2023-08-02,CommitteeTeamAgent,600519,BUY,4,1880.0,7.5200000000000005,CommitteeTeamAgent: own strategy blended with communicated beliefs.,7520.0,1991.9044200000444,79128.10442000005
2023-08-02,CommitteeTeamAgent,601318,SELL,13,51.41,0.66833,CommitteeTeamAgent: own strategy blended with communicated beliefs.,668.3299999999999,2659.5660900000444,79127.43609000005
2023-08-02,CommitteeTeamAgent,601899,SELL,219,12.86,2.81634,CommitteeTeamAgent: own strategy blended with communicated beliefs.,2816.3399999999997,5473.089750000044,79124.61975000004
2023-08-02,DynamicTeamAgent,000002,SELL,49,15.06,0.73794,DynamicTeamAgent: own strategy blended with communicated beliefs.,737.94,4854.132660000037,79266.95266000002
2023-08-02,DynamicTeamAgent,000333,BUY,60,58.3,3.498,DynamicTeamAgent: own strategy blended with communicated beliefs.,3498.0,1352.6346600000365,79263.45466000003
2023-08-02,DynamicTeamAgent,000858,BUY,4,177.98,0.71192,DynamicTeamAgent: own strategy blended with communicated beliefs.,711.92,640.0027400000366,79262.74274000005
2023-08-02,DynamicTeamAgent,002415,SELL,17,35.66,0.60622,DynamicTeamAgent: own strategy blended with communicated beliefs.,606.2199999999999,1245.6165200000366,79262.13652000004
2023-08-02,DynamicTeamAgent,002594,SELL,12,268.0,3.216,DynamicTeamAgent: own strategy blended with communicated beliefs.,3216.0,4458.4005200000365,79258.92052000004
2023-08-02,DynamicTeamAgent,300750,SELL,19,236.5,4.4935,DynamicTeamAgent: own strategy blended with communicated beliefs.,4493.5,8947.407020000035,79254.42702000003
2023-08-02,DynamicTeamAgent,600036,SELL,30,34.03,1.0209000000000001,DynamicTeamAgent: own strategy blended with communicated beliefs.,1020.9000000000001,9967.286120000035,79253.40612000003
2023-08-02,DynamicTeamAgent,600519,BUY,4,1880.0,7.5200000000000005,DynamicTeamAgent: own strategy blended with communicated beliefs.,7520.0,2439.766120000035,79245.88612000002
2023-08-02,DynamicTeamAgent,601318,SELL,11,51.41,0.56551,DynamicTeamAgent: own strategy blended with communicated beliefs.,565.51,3004.710610000035,79245.32061000004
2023-08-02,DynamicTeamAgent,601899,SELL,210,12.86,2.7006,DynamicTeamAgent: own strategy blended with communicated beliefs.,2700.6,5702.610010000035,79242.62001000003
2023-08-02,TruthfulReporterAgent,000002,BUY,300,15.06,4.518,TruthfulReporterAgent: own strategy blended with communicated beliefs.,4518.0,4267.202299999906,86208.1322999999
2023-08-02,TruthfulReporterAgent,000333,SELL,52,58.3,3.0316,TruthfulReporterAgent: own strategy blended with communicated beliefs.,3031.6,7295.770699999906,86205.10069999991
2023-08-02,TruthfulReporterAgent,000858,BUY,3,177.98,0.53394,TruthfulReporterAgent: own strategy blended with communicated beliefs.,533.9399999999999,6761.2967599999065,86204.5667599999
2023-08-02,TruthfulReporterAgent,002415,BUY,95,35.66,3.3876999999999997,TruthfulReporterAgent: own strategy blended with communicated beliefs.,3387.7,3370.2090599999065,86201.17905999991
2023-08-02,TruthfulReporterAgent,002594,SELL,13,268.0,3.484,TruthfulReporterAgent: own strategy blended with communicated beliefs.,3484.0,6850.725059999906,86197.69505999991
2023-08-02,TruthfulReporterAgent,300750,BUY,10,236.5,2.365,TruthfulReporterAgent: own strategy blended with communicated beliefs.,2365.0,4483.360059999906,86195.3300599999
2023-08-02,TruthfulReporterAgent,600036,BUY,30,34.03,1.0209000000000001,TruthfulReporterAgent: own strategy blended with communicated beliefs.,1020.9000000000001,3461.439159999906,86194.3091599999
2023-08-02,TruthfulReporterAgent,601318,SELL,39,51.41,2.00499,TruthfulReporterAgent: own strategy blended with communicated beliefs.,2004.9899999999998,5464.424169999906,86192.30416999992
2023-08-02,TruthfulReporterAgent,601899,SELL,398,12.86,5.1182799999999995,TruthfulReporterAgent: own strategy blended with communicated beliefs.,5118.28,10577.585889999906,86187.1858899999
2023-08-02,PersuaderAgent,002594,SELL,31,268.0,8.308,PersuaderAgent: own strategy blended with communicated beliefs.,8308.0,12975.812879999981,73772.56287999998
2023-08-02,PersuaderAgent,300750,SELL,40,236.5,9.46,PersuaderAgent: own strategy blended with communicated beliefs.,9460.0,22426.352879999984,73763.10287999999
2023-08-02,PersuaderAgent,600036,SELL,484,34.03,16.47052,PersuaderAgent: own strategy blended with communicated beliefs.,16470.52,38880.40235999998,73746.63235999999
2023-08-02,PersuaderAgent,600519,BUY,4,1880.0,7.5200000000000005,PersuaderAgent: own strategy blended with communicated beliefs.,7520.0,31352.882359999978,73739.11235999998
2023-08-02,PersuaderAgent,601899,SELL,133,12.86,1.71038,PersuaderAgent: own strategy blended with communicated beliefs.,1710.3799999999999,33061.55197999998,73737.40197999998
2023-08-02,FreeRiderAgent,000002,SELL,130,15.06,1.9578,FreeRiderAgent: own strategy blended with communicated beliefs.,1957.8,6157.149230000049,71649.53923000004
2023-08-02,FreeRiderAgent,000333,BUY,14,58.3,0.8161999999999999,FreeRiderAgent: own strategy blended with communicated beliefs.,816.1999999999999,5340.133030000049,71648.72303000005
2023-08-02,FreeRiderAgent,000858,SELL,2,177.98,0.35596,FreeRiderAgent: own strategy blended with communicated beliefs.,355.96,5695.737070000049,71648.36707000005
2023-08-02,FreeRiderAgent,002594,SELL,8,268.0,2.144,FreeRiderAgent: own strategy blended with communicated beliefs.,2144.0,7837.593070000049,71646.22307000005
2023-08-02,FreeRiderAgent,300750,BUY,4,236.5,0.9460000000000001,FreeRiderAgent: own strategy blended with communicated beliefs.,946.0,6890.647070000049,71645.27707000004
2023-08-02,FreeRiderAgent,601318,SELL,139,51.41,7.14599,FreeRiderAgent: own strategy blended with communicated beliefs.,7145.99,14029.491080000047,71638.13108000005
2023-08-02,FreeRiderAgent,601899,SELL,252,12.86,3.24072,FreeRiderAgent: own strategy blended with communicated beliefs.,3240.72,17266.970360000047,71634.89036000005
2023-08-02,ContrarianAgent,000333,BUY,49,58.3,2.8567,ContrarianAgent: own strategy blended with communicated beliefs.,2856.7,4926.835339999969,85533.16533999995
2023-08-02,ContrarianAgent,000858,BUY,15,177.98,2.6696999999999997,ContrarianAgent: own strategy blended with communicated beliefs.,2669.7,2254.465639999969,85530.49563999996
2023-08-02,ContrarianAgent,002415,SELL,188,35.66,6.704079999999999,ContrarianAgent: own strategy blended with communicated beliefs.,6704.079999999999,8951.841559999968,85523.79155999997
2023-08-02,ContrarianAgent,002594,BUY,8,268.0,2.144,ContrarianAgent: own strategy blended with communicated beliefs.,2144.0,6805.697559999968,85521.64755999997
2023-08-02,ContrarianAgent,300750,SELL,64,236.5,15.136000000000001,ContrarianAgent: own strategy blended with communicated beliefs.,15136.0,21926.56155999997,85506.51155999997
2023-08-02,ContrarianAgent,600036,BUY,172,34.03,5.85316,ContrarianAgent: own strategy blended with communicated beliefs.,5853.16,16067.54839999997,85500.65839999996
2023-08-02,ContrarianAgent,600519,BUY,1,1880.0,1.8800000000000001,ContrarianAgent: own strategy blended with communicated beliefs.,1880.0,14185.66839999997,85498.77839999995
2023-08-02,ContrarianAgent,601318,BUY,118,51.41,6.06638,ContrarianAgent: own strategy blended with communicated beliefs.,6066.379999999999,8113.22201999997,85492.71201999996
2023-08-02,ContrarianAgent,601899,BUY,264,12.86,3.39504,ContrarianAgent: own strategy blended with communicated beliefs.,3395.04,4714.78697999997,85489.31697999996
2023-08-02,SocialGraphAgent,000002,SELL,68,15.06,1.0240799999999999,社交图谱型：按有向图影响力混合团队与通信信念。,1024.08,6402.787270000009,77560.58727
2023-08-02,SocialGraphAgent,002415,SELL,19,35.66,0.67754,社交图谱型：按有向图影响力混合团队与通信信念。,677.54,7079.649730000009,77559.90973
2023-08-02,SocialGraphAgent,002594,SELL,19,268.0,5.0920000000000005,社交图谱型：按有向图影响力混合团队与通信信念。,5092.0,12166.557730000008,77554.81773000001
2023-08-02,SocialGraphAgent,300750,SELL,11,236.5,2.6015,社交图谱型：按有向图影响力混合团队与通信信念。,2601.5,14765.456230000007,77552.21623
2023-08-02,SocialGraphAgent,600036,BUY,14,34.03,0.47642,社交图谱型：按有向图影响力混合团队与通信信念。,476.42,14288.559810000006,77551.73981
2023-08-02,SocialGraphAgent,600519,BUY,5,1880.0,9.4,社交图谱型：按有向图影响力混合团队与通信信念。,9400.0,4879.1598100000065,77542.33981
2023-08-02,SocialGraphAgent,601318,SELL,81,51.41,4.16421,社交图谱型：按有向图影响力混合团队与通信信念。,4164.21,9039.205600000007,77538.1756
2023-08-02,SocialGraphAgent,601899,SELL,174,12.86,2.23764,社交图谱型：按有向图影响力混合团队与通信信念。,2237.64,11274.607960000007,77535.93796000001
